"Fecha","DiaSemana","Rango","Diario","CambioDiario","CambioSemanal","Cines","Promedio","Acumulado","Dia","Estimado","Pelicula","Year","Estreno","YearEstreno"
2016-09-18,"Sunday",53,3770,-38.6,-42.9,34,110,408080554,136,"false","Captain America: Civil War",2016,2016-05-06,2016
2016-09-19,"Monday",57,787,-79.1,-53.9,34,23,408081341,137,"false","Captain America: Civil War",2016,2016-05-06,2016
2016-09-20,"Tuesday",59,1057,34.3,-49.8,34,31,408082398,138,"false","Captain America: Civil War",2016,2016-05-06,2016
2016-09-21,"Wednesday",56,958,-9.4,-45,34,28,408083356,139,"false","Captain America: Civil War",2016,2016-05-06,2016
2016-09-22,"Thursday",57,993,3.7,-47.3,34,29,408084349,140,"false","Captain America: Civil War",2016,2016-05-06,2016
2016-11-04,"Friday",1,32585335,0,0,3882,8393,32585335,1,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-05,"Saturday",1,31368671,-3.7,0,3882,8080,63954006,2,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-06,"Sunday",1,21104305,-32.7,0,3882,5436,85058311,3,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-07,"Monday",1,6209922,-70.6,0,3882,1599,91268233,4,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-08,"Tuesday",1,7658060,23.3,0,3882,1972,98926293,5,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-09,"Wednesday",1,5061877,-33.9,0,3882,1303,103988170,6,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-10,"Thursday",1,5993999,18.4,0,3882,1544,109982169,7,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-11,"Friday",1,14926647,149,-54.2,3882,3845,124908816,8,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-12,"Saturday",1,17614185,18,-43.8,3882,4537,142523001,9,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-13,"Sunday",1,10429233,-40.8,-50.6,3882,2686,152952234,10,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-14,"Monday",1,2638728,-74.7,-57.5,3882,679,155590962,11,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-15,"Tuesday",1,3717306,40.9,-51.5,3882,957,159308268,12,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-16,"Wednesday",1,2469584,-33.6,-51.2,3882,636,161777852,13,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-17,"Thursday",1,2089025,-15.4,-65.1,3882,538,163866877,14,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-18,"Friday",2,4797445,129.6,-67.9,3694,1298,168664322,15,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-19,"Saturday",3,7869847,64,-55.3,3694,2130,176534169,16,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-20,"Sunday",3,5093768,-35.3,-51.2,3694,1378,181627937,17,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-21,"Monday",3,1964998,-61.4,-25.5,3694,531,183592935,18,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-22,"Tuesday",3,2645540,34.6,-28.8,3694,716,186238475,19,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-23,"Wednesday",3,3118747,17.9,26.3,3008,1036,189357222,20,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-24,"Thursday",3,2683705,-13.9,28.5,3008,892,192040927,21,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-25,"Friday",3,5482371,104.3,14.3,3008,1822,197523298,22,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-26,"Saturday",3,5426143,-1,-31.1,3008,1803,202949441,23,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-27,"Sunday",4,2829431,-47.9,-44.5,3008,940,205778872,24,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-28,"Monday",5,709192,-74.9,-63.9,3008,235,206488064,25,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-29,"Tuesday",5,965951,36.2,-63.5,3008,321,207454015,26,"false","Doctor Strange",2016,2016-11-04,2016
2016-11-30,"Wednesday",5,685595,-29,-78,3008,227,208139610,27,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-01,"Thursday",5,683567,-0.3,-74.5,3008,227,208823177,28,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-02,"Friday",5,1789462,161.8,-67.4,2935,609,210612639,29,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-03,"Saturday",4,3097547,73.1,-42.9,2935,1055,213710186,30,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-04,"Sunday",4,1797543,-42,-36.5,2935,612,215507729,31,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-05,"Monday",5,499818,-72.2,-29.5,2935,170,216007547,32,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-06,"Tuesday",5,709000,41.9,-26.6,2935,241,216716547,33,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-07,"Wednesday",5,514624,-27.4,-24.9,2935,175,217231171,34,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-08,"Thursday",5,500275,-2.8,-26.8,2935,170,217731446,35,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-09,"Friday",5,1220454,144,-31.8,2763,441,218951900,36,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-10,"Saturday",5,2113956,73.2,-31.8,2763,765,221065856,37,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-11,"Sunday",5,1201417,-43.2,-33.2,2763,434,222267273,38,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-12,"Monday",5,414096,-65.5,-17.2,2763,149,222681369,39,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-13,"Tuesday",5,572331,38.2,-19.3,2763,207,223253700,40,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-14,"Wednesday",5,437236,-23.6,-15,2763,158,223690936,41,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-15,"Thursday",5,359091,-17.9,-28.2,2763,129,224050027,42,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-16,"Friday",9,590378,64.4,-51.6,1930,305,224640405,43,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-17,"Saturday",9,908386,53.9,-57,1930,470,225548791,44,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-18,"Sunday",9,712148,-21.6,-40.7,1930,368,226260939,45,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-19,"Monday",9,408378,-42.7,-1.4,1930,211,226669317,46,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-20,"Tuesday",9,408645,0.1,-28.6,1930,211,227077962,47,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-21,"Wednesday",14,252769,-38.1,-42.2,1017,248,227330731,48,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-22,"Thursday",13,288235,14,-19.7,1017,283,227618966,49,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-23,"Friday",15,270316,-6.2,-54.2,631,428,227889282,50,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-24,"Saturday",15,175277,-35.2,-80.7,631,277,228064559,51,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-25,"Sunday",18,277395,58.3,-61,538,515,228341954,52,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-26,"Monday",17,333753,20.3,-18.3,538,620,228675707,53,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-27,"Tuesday",17,302095,-9.5,-26.1,538,561,228977802,54,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-28,"Wednesday",18,243554,-19.4,-3.6,538,452,229221356,55,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-29,"Thursday",18,239954,-1.5,-16.8,538,446,229461310,56,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-30,"Friday",19,233029,-2.9,-13.8,466,500,229694339,57,"false","Doctor Strange",2016,2016-11-04,2016
2016-12-31,"Saturday",19,181998,-21.9,3.8,466,390,229876337,58,"false","Doctor Strange",2016,2016-11-04,2016
2017-01-01,"Sunday",18,231453,27.2,-16.6,466,496,230107790,59,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-02,"Monday",19,215258,-7,-35.5,466,461,230323048,60,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-03,"Tuesday",17,113758,-47.2,-62.3,466,244,230436806,61,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-04,"Wednesday",18,79378,-30.2,-67.4,466,170,230516184,62,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-05,"Thursday",18,74734,-5.9,-68.9,466,160,230590918,63,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-06,"Friday",22,89918,20.3,-61.4,263,341,230680836,64,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-07,"Saturday",22,136932,52.3,-24.8,263,520,230817768,65,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-08,"Sunday",23,80238,-41.4,-65.3,263,305,230898006,66,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-09,"Monday",22,31248,-61.1,-85.5,263,118,230929254,67,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-10,"Tuesday",23,44652,42.9,-60.7,263,169,230973906,68,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-11,"Wednesday",22,30825,-31,-61.2,263,117,231004731,69,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-12,"Thursday",23,30677,-0.5,-59,263,116,231035408,70,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-13,"Friday",29,51266,67.1,-43,162,316,231086674,71,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-14,"Saturday",27,91051,77.6,-33.5,162,562,231177725,72,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-15,"Sunday",28,64323,-29.4,-19.8,162,397,231242048,73,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-16,"Monday",28,50672,-21.2,62.2,162,312,231292720,74,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-17,"Tuesday",30,19380,-61.8,-56.6,162,119,231312100,75,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-18,"Wednesday",28,16097,-16.9,-47.8,162,99,231328197,76,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-19,"Thursday",26,17183,6.7,-44,162,106,231345380,77,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-20,"Friday",30,36714,113.7,-28.4,132,278,231382094,78,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-21,"Saturday",30,64539,75.8,-29.1,132,488,231446633,79,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-22,"Sunday",31,33542,-48,-47.9,132,254,231480175,80,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-23,"Monday",30,11183,-66.7,-77.9,132,84,231491358,81,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-24,"Tuesday",31,14225,27.2,-26.6,132,107,231505583,82,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-25,"Wednesday",31,11915,-16.2,-26,132,90,231517498,83,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-26,"Thursday",31,13635,14.4,-20.6,132,103,231531133,84,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-27,"Friday",38,28885,111.8,-21.3,104,277,231560018,85,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-28,"Saturday",37,51132,77,-20.8,104,491,231611150,86,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-29,"Sunday",37,28637,-44,-14.6,104,275,231639787,87,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-30,"Monday",39,7130,-75.1,-36.2,104,68,231646917,88,"false","Doctor Strange",2017,2016-11-04,2016
2017-01-31,"Tuesday",38,10088,41.5,-29.1,104,97,231657005,89,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-01,"Wednesday",38,7656,-24.1,-35.7,104,73,231664661,90,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-02,"Thursday",38,8382,9.5,-38.5,104,80,231673043,91,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-03,"Friday",30,67861,709.6,134.9,190,357,231740904,92,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-04,"Saturday",30,122833,81,140.2,190,646,231863737,93,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-05,"Sunday",29,46593,-62.1,62.7,190,245,231910330,94,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-06,"Monday",31,21745,-53.3,205,190,114,231932075,95,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-07,"Tuesday",31,26320,21,160.9,190,138,231958395,96,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-08,"Wednesday",30,19504,-25.9,154.8,190,102,231977899,97,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-09,"Thursday",30,20907,7.2,149.4,190,110,231998806,98,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-10,"Friday",29,46993,124.8,-30.8,171,274,232045799,99,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-11,"Saturday",29,85810,82.6,-30.1,171,501,232131609,100,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-12,"Sunday",28,53736,-37.4,15.3,171,314,232185345,101,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-13,"Monday",33,15696,-70.8,-27.8,171,91,232201041,102,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-14,"Tuesday",34,26459,68.6,0.5,171,154,232227500,103,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-15,"Wednesday",32,14453,-45.4,-25.9,171,84,232241953,104,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-16,"Thursday",31,16438,13.7,-21.4,171,96,232258391,105,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-17,"Friday",36,29588,80,-37,136,217,232287979,106,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-18,"Saturday",36,54296,83.5,-36.7,136,399,232342275,107,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-19,"Sunday",37,40630,-25.2,-24.4,136,298,232382905,108,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-20,"Monday",37,30924,-23.9,97,136,227,232413829,109,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-21,"Tuesday",35,11262,-63.6,-57.4,136,82,232425091,110,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-22,"Wednesday",36,9205,-18.3,-36.3,136,67,232434296,111,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-23,"Thursday",36,10730,16.6,-34.7,136,78,232445026,112,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-24,"Friday",37,20616,92.1,-30.3,105,196,232465642,113,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-25,"Saturday",37,37833,83.5,-30.3,105,360,232503475,114,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-26,"Sunday",36,23508,-37.9,-42.1,105,223,232526983,115,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-27,"Monday",41,5940,-74.7,-80.8,105,56,232532923,116,"false","Doctor Strange",2017,2016-11-04,2016
2017-02-28,"Tuesday",40,6874,15.7,-39,105,65,232539797,117,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-01,"Wednesday",39,5682,-17.3,-38.3,105,54,232545479,118,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-02,"Thursday",40,6439,13.3,-40,105,61,232551918,119,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-03,"Friday",43,10574,64.2,-48.7,81,130,232562492,120,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-04,"Saturday",40,21141,99.9,-44.1,81,261,232583633,121,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-05,"Sunday",40,13480,-36.2,-42.7,81,166,232597113,122,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-06,"Monday",43,3918,-70.9,-34,81,48,232601031,123,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-07,"Tuesday",46,4095,4.5,-40.4,81,50,232605126,124,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-08,"Wednesday",46,3363,-17.9,-40.8,81,41,232608489,125,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-09,"Thursday",45,4031,19.9,-37.4,81,49,232612520,126,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-10,"Friday",45,4587,13.8,-56.6,47,97,232617107,127,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-11,"Saturday",44,8125,77.1,-61.6,47,172,232625232,128,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-12,"Sunday",44,5486,-32.5,-59.3,47,116,232630718,129,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-13,"Monday",45,2363,-56.9,-39.7,47,50,232633081,130,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-14,"Tuesday",42,2921,23.6,-28.7,47,62,232636002,131,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-15,"Wednesday",46,2725,-6.7,-19,47,57,232638727,132,"false","Doctor Strange",2017,2016-11-04,2016
2017-03-16,"Thursday",44,3193,17.2,-20.8,47,67,232641920,133,"false","Doctor Strange",2017,2016-11-04,2016
2017-05-05,"Friday",1,56078520,0,0,4347,12900,56078520,1,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-06,"Saturday",1,51304539,-8.5,0,4347,11802,107383059,2,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-07,"Sunday",1,39127045,-23.7,0,4347,9000,146510104,3,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-08,"Monday",1,9862655,-74.8,0,4347,2268,156372759,4,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-09,"Tuesday",1,12097479,22.7,0,4347,2782,168470238,5,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-10,"Wednesday",1,7527728,-37.8,0,4347,1731,175997966,6,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-11,"Thursday",1,7159453,-4.9,0,4347,1646,183157419,7,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-12,"Friday",1,16490524,130.3,-70.6,4347,3793,199647943,8,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-13,"Saturday",1,27879884,69.1,-45.7,4347,6413,227527827,9,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-14,"Sunday",1,20893084,-25.1,-46.6,4347,4806,248420911,10,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-15,"Monday",1,4701588,-77.5,-52.3,4347,1081,253122499,11,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-16,"Tuesday",1,5946795,26.5,-50.8,4347,1368,259069294,12,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-17,"Wednesday",1,3971856,-33.2,-47.2,4347,913,263041150,13,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-18,"Thursday",1,3696324,-6.9,-48.4,4347,850,266737474,14,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-19,"Friday",2,8717079,135.8,-47.1,4347,2005,275454553,15,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-20,"Saturday",1,14951137,71.5,-46.4,4347,3439,290405690,16,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-21,"Sunday",1,10985538,-26.5,-47.4,4347,2527,301391228,17,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-22,"Monday",1,3597323,-67.3,-23.5,4347,827,304988551,18,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-23,"Tuesday",1,3388947,-5.8,-43,4347,779,308377498,19,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-24,"Wednesday",1,2534650,-25.2,-36.2,4347,583,310912148,20,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-25,"Thursday",2,2403779,-5.2,-35,4347,552,313315927,21,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-26,"Friday",3,5375096,123.6,-38.3,3871,1388,318691023,22,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-27,"Saturday",2,7883339,46.7,-47.3,3871,2036,326574362,23,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-28,"Sunday",2,7648686,-3,-30.4,3871,1975,334223048,24,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-29,"Monday",2,6282030,-17.9,74.6,3871,1622,340505078,25,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-30,"Tuesday",3,2217839,-64.7,-34.6,3871,572,342722917,26,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-05-31,"Wednesday",3,1611729,-27.3,-36.4,3871,416,344334646,27,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-01,"Thursday",2,1406686,-12.7,-41.5,3871,363,345741332,28,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-02,"Friday",4,2689262,91.2,-50,3507,766,348430594,29,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-03,"Saturday",4,4170243,55.1,-47.1,3507,1189,352600837,30,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-04,"Sunday",4,2979865,-28.5,-61,3507,849,355580702,31,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-05,"Monday",5,1099210,-63.1,-82.5,3507,313,356679912,32,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-06,"Tuesday",5,1436102,30.6,-35.2,3507,409,358116014,33,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-07,"Wednesday",4,997631,-30.5,-38.1,3507,284,359113645,34,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-08,"Thursday",4,1005527,0.8,-28.5,3507,286,360119172,35,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-09,"Friday",6,1694755,68.5,-37,2911,582,361813927,36,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-10,"Saturday",5,2707697,59.8,-35.1,2911,930,364521624,37,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-11,"Sunday",5,1909915,-29.5,-35.9,2911,656,366431539,38,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-12,"Monday",5,761618,-60.1,-30.7,2911,261,367193157,39,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-13,"Tuesday",5,1075963,41.3,-25.1,2911,369,368269120,40,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-14,"Wednesday",5,826311,-23.2,-17.2,2911,283,369095431,41,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-15,"Thursday",5,775584,-6.1,-22.9,2911,266,369871015,42,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-16,"Friday",9,1223071,57.7,-27.8,1813,674,371094086,43,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-17,"Saturday",9,1838088,50.3,-32.1,1813,1013,372932174,44,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-18,"Sunday",8,2010573,9.4,5.3,1813,1108,374942747,45,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-19,"Monday",9,609510,-69.7,-20,1813,336,375552257,46,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-20,"Tuesday",9,684870,12.4,-36.3,1813,377,376237127,47,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-21,"Wednesday",10,467418,-31.8,-43.4,1540,303,376704545,48,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-22,"Thursday",10,508782,8.8,-34.4,1540,330,377213327,49,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-23,"Friday",10,889592,74.8,-27.3,1468,605,378102919,50,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-24,"Saturday",10,1256695,41.3,-31.6,1468,856,379359614,51,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-25,"Sunday",10,876755,-30.2,-56.4,1468,597,380236369,52,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-26,"Monday",10,408199,-53.4,-33,1468,278,380644568,53,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-27,"Tuesday",10,509858,24.9,-25.6,1468,347,381154426,54,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-28,"Wednesday",11,368212,-27.8,-21.2,1380,266,381522638,55,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-29,"Thursday",11,321337,-12.7,-36.8,1380,232,381843975,56,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-06-30,"Friday",14,413183,28.6,-53.6,966,427,382257158,57,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-01,"Saturday",13,595852,44.2,-52.6,966,616,382853010,58,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-02,"Sunday",12,530484,-11,-39.5,966,549,383383494,59,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-03,"Monday",11,452714,-14.7,10.9,966,468,383836208,60,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-04,"Tuesday",11,425878,-5.9,-16.5,966,440,384262086,61,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-05,"Wednesday",11,237608,-44.2,-35.5,966,245,384499694,62,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-06,"Thursday",12,200312,-15.7,-37.7,966,207,384700006,63,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-07,"Friday",13,248590,24.1,-39.8,660,376,384948596,64,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-08,"Saturday",13,351810,41.5,-41,660,533,385300406,65,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-09,"Sunday",13,259620,-26.2,-51.1,660,393,385560026,66,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-10,"Monday",13,123332,-52.5,-72.8,660,186,385683358,67,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-11,"Tuesday",13,153876,24.8,-63.9,660,233,385837234,68,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-12,"Wednesday",13,117597,-23.6,-50.5,660,178,385954831,69,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-13,"Thursday",13,107559,-8.5,-46.3,660,162,386062390,70,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-14,"Friday",13,147573,37.2,-40.6,399,369,386209963,71,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-15,"Saturday",13,212177,43.8,-39.7,399,531,386422140,72,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-16,"Sunday",13,149785,-29.4,-42.3,399,375,386571925,73,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
2017-07-17,"Monday",14,78501,-47.6,-36.3,399,196,386650426,74,"false","Guardians of the Galaxy Vol. 2",2017,2017-05-05,2017
